Player_Name,Salary,Team,Pos,Opp,Proj_FP
Cam Akers,4000.00,LAR,RB,TBB,5.21
Samaje Perine,4000.00,CIN,RB,WAS,5.16
James Washington,3000.00,PIT,WR,JAC,3.85
James O'Shaughnessy,2500.00,JAC,TE,PIT,3.17
Auden Tate,3000.00,CIN,WR,WAS,3.69
Marcus Johnson,3000.00,IND,WR,GBP,3.69
Miles Boykin,3000.00,BAL,WR,TEN,3.55
Durham Smythe,2500.00,MIA,TE,DEN,2.92
Adrian Peterson,4000.00,DET,RB,CAR,4.53
Gus Edwards,4500.00,BAL,RB,TEN,5.02
Demarcus Robinson,3500.00,KCC,WR,LVR,3.89
Richard Rodgers,3500.00,PHI,TE,CLE,3.89
Maxx Williams,2500.00,ARI,TE,SEA,2.74
Cameron Brate,2500.00,TBB,TE,LAR,2.71
Ryan Griffin,2500.00,NYJ,TE,LAC,2.71
Adam Shaheen,2500.00,MIA,TE,DEN,2.64
Nick Keizer,2500.00,KCC,TE,LVR,2.63
David Njoku,3000.00,CLE,TE,PHI,3.13
Vance McDonald,2500.00,PIT,TE,JAC,2.58
Boston Scott,5600.00,PHI,RB,CLE,5.75
Cedrick Wilson,3000.00,DAL,WR,MIN,3.04
Marcedes Lewis,2500.00,GBP,TE,IND,2.51
Benny Snell,4000.00,PIT,RB,JAC,3.94
Alexander Mattison,6200.00,MIN,RB,DAL,6.07
Nick Vannett,2500.00,DEN,TE,MIA,2.4
Scotty Miller,3000.00,TBB,WR,LAR,2.78
Jack Doyle,2500.00,IND,TE,GBP,2.33
Alshon Jeffery,3700.00,PHI,WR,CLE,3.42
C.J. Prosise,4000.00,HOU,RB,NEP,3.62
Chad Beebe,3200.00,MIN,WR,DAL,2.9
Rodney Smith,4000.00,CAR,RB,DET,3.52
Ty Johnson,4000.00,NYJ,RB,LAC,3.47
Patrick Laird,4000.00,MIA,RB,DEN,3.34
Mike Thomas,3000.00,CIN,WR,WAS,2.51
Bryan Edwards,3000.00,LVR,WR,KCC,2.5
Braxton Berrios,3000.00,NYJ,WR,LAC,2.4
Jalen Richard,4000.00,LVR,RB,KCC,3.17
DaeSean Hamilton,3000.00,DEN,WR,MIA,2.35
Peyton Barber,4000.00,WAS,RB,CIN,3.07
Olamide Zaccheaus,3500.00,ATL,WR,NOS,2.69
Dare Ogunbowale,4000.00,JAC,RB,PIT,3.08
Isaiah Ford,3400.00,NEP,WR,HOU,2.57
Marvin Hall,3800.00,DET,WR,CAR,2.84
Jesse James,2500.00,DET,TE,CAR,1.86
Jace Sternberger,2500.00,GBP,TE,IND,1.83
Jason Witten,2500.00,LVR,TE,KCC,1.8
Adam Trautman,2500.00,NOS,TE,ATL,1.78
Freddie Swain,3000.00,SEA,WR,ARI,2.03
Khadarel Hodge,3000.00,CLE,WR,PHI,1.99
Ray-Ray McCloud,3000.00,PIT,WR,JAC,1.94
Jordan Thomas,2500.00,NEP,TE,HOU,1.63
Darrel Williams,4000.00,KCC,RB,LVR,2.55
Kerryon Johnson,4000.00,DET,RB,CAR,2.22
Jeremy McNichols,4000.00,TEN,RB,BAL,2.19
Chris Manhertz,2500.00,CAR,TE,DET,1.37
D'Onta Foreman,4000.00,TEN,RB,BAL,2.17
Van Jefferson,3000.00,LAR,WR,TBB,1.52
Pharoh Cooper,3000.00,CAR,WR,DET,1.44
Donovan Peoples-Jones,3200.00,CLE,WR,PHI,1.49
Jeremy Sprinkle,2500.00,WAS,TE,CIN,1.17
Deonte Harris,3200.00,NOS,WR,ATL,1.47
Foster Moreau,2500.00,LVR,TE,KCC,1.13
Gunner Olszewski,3000.00,NEP,WR,HOU,1.31
Cethan Carter,2500.00,CIN,TE,WAS,1.04
Cameron Batson,3000.00,TEN,WR,BAL,1.18
Antony Auclair,2500.00,TBB,TE,LAR,0.96
Noah Brown,3000.00,DAL,WR,MIN,1.05
Royce Freeman,4000.00,DEN,RB,MIA,1.4
Darrius Shepherd,3000.00,GBP,WR,IND,1.03
Deon Yelder,2500.00,KCC,TE,LVR,0.82
Collin Johnson,3000.00,JAC,WR,PIT,0.97
Olabisi Johnson,3200.00,MIN,WR,DAL,0.98
Anthony McFarland,4000.00,PIT,RB,JAC,1.22
Trenton Cannon,4000.00,CAR,RB,DET,1.23
Christian Blake,3000.00,ATL,WR,NOS,0.91
Marquez Callaway,3000.00,NOS,WR,ATL,0.91
D'Ernest Johnson,4000.00,CLE,RB,PHI,0.99
Luke Stocker,2500.00,ATL,TE,NOS,0.61
LeSean McCoy,4000.00,TBB,RB,LAR,0.95
AJ Dillon,4000.00,GBP,RB,IND,0.94
Equanimeous St. Brown,3000.00,GBP,WR,IND,0.72
Ameer Abdullah,4000.00,MIN,RB,DAL,0.94
Byron Pringle,3000.00,KCC,WR,LVR,0.66
Jason Huntley,4000.00,PHI,RB,CLE,0.85
MyCole Pruitt,2500.00,TEN,TE,BAL,0.51
Dontrelle Inman,3200.00,WAS,WR,CIN,0.6
James Proche,3000.00,BAL,WR,TEN,0.52
Keke Coutee,3000.00,HOU,WR,NEP,0.5
Qadree Ollison,4000.00,ATL,RB,NOS,0.63
Tyler Johnson,3000.00,TBB,WR,LAR,0.49
Colin Thompson,2500.00,CAR,TE,DET,0.41
Jeff Smith,3000.00,NYJ,WR,LAC,0.45
Brandon Zylstra,3000.00,CAR,WR,DET,0.43
Zay Jones,3000.00,LVR,WR,KCC,0.36
Johnny Mundt,2500.00,LAR,TE,TBB,0.31
Troy Fumagalli,2500.00,DEN,TE,MIA,0.29
Blake Bell,2500.00,DAL,TE,MIN,0.29
Isaac Nauta,2500.00,DET,TE,CAR,0.3
Jaeden Graham,2500.00,ATL,TE,NOS,0.31
Ty Montgomery,4000.00,NOS,RB,ATL,0.44
Gehrig Dieter,200.00,KCC,WR,LVR,0.02
De'Michael Harris,3000.00,IND,WR,GBP,0.29
Quintez Cephus,3000.00,DET,WR,CAR,0.3
Quez Watkins,3000.00,PHI,WR,CLE,0.29
Nick Bellore,4000.00,SEA,RB,ARI,0.3
D.J. Foster,4000.00,ARI,RB,SEA,0.3
Kalif Raymond,3000.00,TEN,WR,BAL,0.23
Gregory Howell,4000.00,HOU,RB,NEP,0.31
Devine Ozigbo,4000.00,JAC,RB,PIT,0.26
Xavier Jones,4000.00,LAR,RB,TBB,0.23
Justin Watson,3000.00,TBB,WR,LAR,0.12
Trent Sherfield,3000.00,ARI,WR,SEA,0.13
Diontae Spencer,3000.00,DEN,WR,MIA,0.12
Antonio Callaway,3000.00,MIA,WR,DEN,0.05
Nsimba Webster,3000.00,LAR,WR,TBB,0.06
Jonathan Ward,4000.00,ARI,RB,SEA,0.02
Darwin Thompson,4000.00,KCC,RB,LVR,0.02
Pharaoh Brown,2500.00,HOU,TE,NEP,0.02
Rico Dowdle,4000.00,DAL,RB,MIN,0.05
Penny Hart,3000.00,SEA,WR,ARI,0.03
Joe Mixon,6300.00,CIN,RB,WAS,0.03
Dan Chisena,3000.00,MIN,WR,DAL,0
